date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-04-21 00:00:00,,,,,,,,,,
2020-04-22 00:00:00,23.9,18.4,31.5,,,,,,,
2020-04-23 00:00:00,,,,,,,,,,
2020-04-24 00:00:00,23.7,17.9,31.5,,,,,,,
2020-04-25 00:00:00,,,,,,,,,,
2020-04-26 00:00:00,21,18.7,31.1,1,,,,,,
2020-04-27 00:00:00,,,,,,,,,,
2020-04-28 00:00:00,,,,,,,,,,
2020-04-29 00:00:00,19,16.6,23.7,0.3,,,,,,
2020-04-30 00:00:00,17.7,15,23,0,,,,,,
2020-05-01 00:00:00,,,,,,,,,,
2020-05-02 00:00:00,18.9,14.6,25.2,,,,,,,
2020-05-03 00:00:00,17.8,14.4,24.6,,,,,,,
2020-05-04 00:00:00,,,,,,,,,,
2020-05-05 00:00:00,18.2,13.6,24.5,,,,,,,
2020-05-06 00:00:00,15.2,12.4,25,,,,,,,
2020-05-07 00:00:00,,,,,,,,,,
2020-05-08 00:00:00,,,,,,,,,,
2020-05-09 00:00:00,,,,,,,,,,
2020-05-10 00:00:00,,,,,,,,,,
2020-05-11 00:00:00,16.7,11.9,26,,,,,,,
2020-05-12 00:00:00,,,,,,,,,,
2020-05-13 00:00:00,,,,,,,,,,
2020-05-14 00:00:00,16.3,,24,,,,,,,
2020-05-15 00:00:00,,,,,,,,,,
2020-05-16 00:00:00,,,,,,,,,,
2020-05-17 00:00:00,18.6,9.9,27.9,,,,,,,
2020-05-18 00:00:00,,,,,,,,,,
2020-05-19 00:00:00,18.6,11.8,28.3,,,,,,,
2020-05-20 00:00:00,,,,,,,,,,
2020-05-21 00:00:00,17.3,15.2,27.6,,,,,,,
2020-05-22 00:00:00,13.3,11,18.5,,,,,,,
2020-05-23 00:00:00,,,,,,,,,,
2020-05-24 00:00:00,,,,,,,,,,
2020-05-25 00:00:00,,,,,,,,,,
2020-05-26 00:00:00,,,,,,,,,,
2020-05-27 00:00:00,,,,,,,,,,
2020-05-28 00:00:00,16.3,8.8,26,,,,,,,
2020-05-29 00:00:00,,,,,,,,,,
2020-05-30 00:00:00,15.1,11,26.6,,,,,,,
2020-05-31 00:00:00,12.6,10.7,18.5,,,,,,,
2020-06-01 00:00:00,,,,,,,,,,
2020-06-02 00:00:00,,,,,,,,,,
2020-06-03 00:00:00,11.7,5,20.5,,,,,,,
2020-06-04 00:00:00,11.7,6.9,19.9,,,,,,,
2020-06-05 00:00:00,,,,,,,,,,
2020-06-06 00:00:00,,,,,,,,,,
2020-06-07 00:00:00,13.4,6.5,23.4,,,,,,,
2020-06-08 00:00:00,,,,,,,,,,
2020-06-09 00:00:00,,,,,,,,,,
2020-06-10 00:00:00,,,,,,,,,,
